Compound Name, RT, Mass,COLD,RT, Liver 07 45x pos 080921 052, Liver 08 45x pos 080921 050, Liver 09 45x pos 080921 065, Liver 10 45x pos 080921 057, Liver 11 45x pos 080921 056, Liver 12 45x pos 080921 062, Liver 01 45x pos 080921 064, Liver 02 45x pos 080921 063, Liver 03 45x pos 080921 059, Liver 04 45x pos 080921 058, Liver 05 5x pos 080921 068, Liver 06 45x pos 080921 051,FC,P_VAL,log_FC
,8.403,1150.8579,2966.5305,2226.395,3332.541,2528.737,2661.001,3272.06,4429.942,2289.869,2444.645,1014.436,2008.145,3738.379,2862.346,1951.382,1.332436742,0.159397985,
,9.284,761.5937,207028.6,186572.4,221830.9,215271.6,178522.5,198785.6,231057.6,187782.2,175292.3,103590.2,180336.9,209753,207214.2,192807.9,1.109642155,0.159501698,
,8.087,856.4198,1704.5465,702.0215,2567.334,1626.484,1515.979,0.001,1939.451,1782.609,0.001,0.001,1708.176,1728.964,0.001,1404.042,2.428054554,0.159935247,
,8.089,1275.8589,1902.6005,1616.3095,2018.732,1477.731,1996.201,1604.571,1809,2530.517,1314.921,0.001,1917.698,2165.726,2051.051,0.001,1.177126349,0.159964587,
,7.502,166.0266,21544.16,20083.15,26076.4,22178.48,20117.99,28918.52,19770.81,20909.84,20325.37,19331.25,19840.93,18217.55,22187.32,22888.05,1.07274805,0.161111671,
,6.738,1106.4514,1833.957,1855.3795,1903.136,1909.05,1895.312,0.001,1701.547,1772.602,1791.879,1682.735,1889.367,2699.987,2506.21,1821.392,0.988453845,0.161398363,
,6.904,881.5932,2470.728,1976.844,2547.412,2215.471,2836.696,3340.002,2138.031,2394.044,2604.037,1363.853,0.001,3167,2041.125,1912.563,1.249834585,0.161658276,
,8.383,1319.0735,3366.02,2718.0645,3267.202,3192.251,4115.337,2415.103,3464.838,3857.903,2940.741,3378.415,2420.107,3722.988,2495.388,0.001,1.238388567,0.161835598,
,7.762,757.5039,0.001,1882.15,0.001,0.001,0.001,0.001,0.001,0.001,1886.456,26164.7,0.001,60449.92,1877.844,0.001,5.31307E-07,0.161918381,
,7.359,933.4259,2036.7425,1815.1975,1707.08,2440.819,1834.059,2381.879,1827.153,2239.426,2147.013,1655.225,1983.024,1602.902,1894.07,1736.325,1.12205008,0.161963446,
,8.826,747.5781,29331.995,26291.775,30138.47,28854.64,29809.35,26923.88,31635.96,28067.94,26548.25,13791.96,26035.3,30095.97,31154.44,24004.08,1.115633882,0.162173184,
,10.894,128.0626,2866.193,4013.2755,1974.796,2748.856,2917.001,2815.385,3230.434,2964.015,3790.38,1409.652,4236.171,4294.831,4835.295,2929.944,0.714177983,0.162381624,
,8.916,680.4778,15313.8,12239.42,19094.38,15028.77,12791.8,13818.57,19320.29,15598.83,19714.17,6227.194,13004.18,14762.58,11474.66,11224.47,1.251186739,0.162648486,
,8.867,820.5999,4507.9175,8116.014,4566.992,7756.624,4448.843,0.001,6468.851,0.001,15119.66,3539.438,16330.59,4090.568,12141.46,0.001,0.555434909,0.162763393,
,9.663,801.6248,4257.585,7709.707,4372.009,7416.504,5473.516,4143.161,0.001,0.001,4041.511,9454.11,10811.58,0.001,5965.304,10283.1,0.55223694,0.162894632,
,8.882,746.6197,6301.646,4300.421,5694.61,6908.682,10038.88,7293.491,4259.126,4756.203,8513.762,3028.38,4700.167,2999.233,3900.675,4999.471,1.465355601,0.16325158,
,8.479,793.1785,0.001,1401.892,0.001,1410.015,0.001,2226.865,0.001,0.001,1689.989,1295.065,1493.514,1310.27,2541.732,0.001,7.13322E-07,0.163515313,
,6.631,700.5525,3346.524,3789.5405,3369.207,3181.05,3323.841,3165.89,3621.292,3831,3901.08,6280.649,7449.25,3678.001,3123.447,2945.676,0.883094929,0.164202702,
,10.014,684.5089,4248.313,1285.7745,5360.165,4493.678,4002.948,2218.545,5073.528,0.001,4300.009,0.001,0.001,3717.193,0.001,2571.548,3.304088703,0.164490135,
,7.874,1177.3311,0.001,1380.3985,1355.457,1860.248,0.001,0.001,0.001,0.001,1496.312,663.6583,1264.485,2332.6,1794.911,0.001,7.24428E-07,0.165764492,
,7.615,819.5776,103408.4,93356.555,106645.2,107341.4,108061.6,100171.6,91840.4,79432.55,95926.12,67168.31,93533.95,70104.82,93179.16,104417.6,1.10767155,0.166199118,
,9.166,614.4889,301679.6,262046.3,362408.8,315480.1,242326.2,287879.1,372484.7,229968.4,325828.6,124943.6,301665.8,290943.6,233149,170021.3,1.15124541,0.166897695,
,7.183,777.5292,0.001,6964.8145,0.001,0.001,0.001,8809.316,6588.596,0.001,28126.88,16014.65,10100.21,3829.419,0.001,0.001,1.43579E-07,0.167127924,
,10.279,266.2035,2766.656,3835.8105,2690.963,2546.04,3165.848,2842.349,2875.482,2583.402,3992.776,1460,3849.909,4594.046,3821.712,3068.48,0.72127025,0.167441707,
,8.799,717.5674,24232.46,20644.175,26833.37,23967.54,23178.49,23795.45,26282.79,24497.38,19598.85,13327.87,24741.76,21689.5,29385.82,19296.09,1.173815858,0.16780573,
,7.372,747.5199,3269.9645,3051.0685,3901.917,4053.084,3100.911,3287.336,3057.888,3252.593,2892.337,2130.671,3521.387,2796.619,3593.808,3209.8,1.071744046,0.168632655,
,9.444,625.5064,4046.0275,3688.618,4727.381,3796.829,3515.172,4295.226,4418.571,3347.899,3954.016,3285.024,3511.871,3922.748,3865.365,3268.964,1.096895233,0.169682078,
,8.616,793.6,10381.205,4698.5115,14436.76,4009,10439.12,13350.13,10323.29,4465.691,4177.704,5056.383,12668.75,4340.64,8472.339,0.001,2.209466764,0.169871512,
,8.071,953.5992,20499.405,15066.32,25036.13,22791.26,18207.55,31112.61,13661.48,14305.82,9038.33,7367.274,20682.82,15420.88,24092.1,14711.76,1.360611284,0.170630456,
,6.267,817.5037,3717.7445,2887.187,3836.376,3610.906,3252.11,6505.779,3824.583,2345.568,2722.145,2159.346,4056.311,3137.864,2988.398,2785.976,1.287670144,0.17076708,
,8.275,634.5289,3380.972,1297.127,4093.105,0.001,2682.178,4079.766,4488.149,0.001,0.001,1156.333,2455.327,1960.098,1437.921,0.001,2.606508075,0.170880874,
,8.381,813.8176,0.001,1275.801,1420.144,0.001,0.001,0.001,1923.656,0.001,0.001,1126.301,1540.293,1330.098,2229.113,1221.504,7.83821E-07,0.171935051,
,8.105,771.5782,384654.95,356164.65,421380.3,398484.4,437333.1,370825.5,360264.3,343417.6,346701.5,224684,372504.8,365627.8,421579.6,328709,1.079991936,0.172110102,
,9.311,727.553,4550.494,4043.076,5453.965,4634.264,3975.126,5439.604,4466.724,3352.903,2692.761,3266.699,4016.345,4069.807,4765.604,4455.543,1.125502959,0.172252183,
,6.571,807.5051,39038.385,35590.005,44030.16,38679.13,37987.82,43647.33,39397.64,28545.39,35290.07,20826.81,35889.94,38608.36,36503.87,34508.29,1.09689181,0.172348292,
,7.368,1200.7334,4132.3595,4709.7015,4265.624,4278.939,3482.761,5621.695,3999.095,0.001,4743.658,4675.745,4509.817,5174.968,5157.083,4338.401,0.877414312,0.172993677,
,9.972,1039.329,2269.341,1782.6405,2206.543,2256.972,1774.006,2414.225,2510.288,2281.71,1648.052,1841.103,1880.762,1555.031,1724.178,2856.745,1.273022239,0.173145408,
,7.648,652.5433,4259.8115,3778.5055,4168.033,4215.392,4586.956,4304.231,4711.242,3688.502,4206.008,1986.518,4264.046,4790.432,3351.003,3268.302,1.127379992,0.17383894,
,7.262,809.453,459.8519,1139.9445,1689.637,0.001,0.001,1132.05,919.7028,0.001,3045.225,0.001,937.2762,1015.391,1264.498,2026.581,0.403398499,0.175031665,
,5.51,1208.708,2291.299,1978.3065,2117.975,2266.838,1871.439,2433.987,2315.76,2381.733,2056.613,1761.432,1260.034,2251.247,1900,2476.784,1.15821234,0.175450267,
,8.295,1097.4308,1372.3525,590.3475,1378.22,0.001,1364.017,1666.052,1801.045,1366.485,0.001,0.001,0.001,1180.694,1535.068,1333.376,2.324652006,0.175575319,
,10.889,524.459,49132.725,60967.83,47796.96,48842.52,51066.95,49422.93,50133.58,46085.16,61227.78,32000.21,60707.88,61821.62,62928.85,57676.59,0.805879511,0.175646512,
,8.383,810.0195,8701.061,7808.1535,8853.935,13406.2,8548.187,9147.082,7981.621,7776.051,7667.349,4484.216,0.001,7948.958,11449.71,8286.419,1.114355782,0.176007774,
,8.4,762.6479,10737.4,9061.535,10904.74,8024.424,10570.06,11545.32,12044.05,7150.387,9353.026,4274.299,9143.896,11211.22,8979.174,5575.605,1.184942728,0.176121068,
,7.91,989.4575,2282.456,2604.4715,2519.235,0.001,2202.888,2362.024,0.001,2880.051,2682.056,2284.652,2526.887,2736.404,2788.078,1792.613,0.876360521,0.176185866,
,9.045,625.2273,1848.493,1512.83,2116.311,1580.675,2299.881,1566.636,1326.878,2211.763,2080.918,1765.165,0.001,1466.016,1285.562,1559.644,1.221877541,0.176742911,
,8.563,797.0864,23474.295,20284.2,26385.12,24753.88,22194.71,20005.42,21474.57,26488.19,19572.04,19501.53,20071.11,21018.62,26805.32,20497.29,1.157269944,0.176897251,
,8.051,773.2459,6221.1345,6656.794,6194.717,6475.49,5794.669,6450.896,6247.552,5752.063,6936.281,6695.565,6618.023,6015,5817.736,6790.351,0.934554156,0.17749953,
,8.064,798.5971,7269.695,5778.76,7645.25,8410.082,6894.14,6785.894,6114.721,11883.18,9396.407,3010.16,8989.87,6483.084,0.001,5074.436,1.258002582,0.177677226,
,7.417,1157.2992,1961.035,1895.864,1732.498,1567.627,1979.645,2160.145,3227.74,1942.425,0.001,1881.572,0.001,1910.156,2027.391,2427.147,1.034375356,0.178794573,
,8.085,1127.5274,1344.5225,3422.2315,0.001,3875.368,0.001,1446.445,3346.57,1242.6,3892.335,2612.02,0.001,4455.095,4242.627,2952.128,0.392878886,0.178837423,
,8.08,837.0139,0.001,1287.999,0.001,1892.112,0.001,0.001,0.001,0.001,1366.702,1209.296,1494.106,1630.642,0.001,0.001,7.76398E-07,0.179032684,
,6.306,803.5468,290267.6,238260.4,304572.8,318507.5,222490.3,330233.3,275962.4,191604.6,265814.1,105077,299006.4,279633.8,139997.3,210706.7,1.218278824,0.179302827,
,7.503,1033.5237,2268.6185,2426.3865,2188.267,1884.945,2348.983,2348.97,2559.448,2028.728,2435.493,1889.762,3283.154,3090.56,2283.037,2417.28,0.934978207,0.179443911,
,7.338,808.1075,0.001,2100.7725,0.001,3934.078,0.001,0.001,0.001,0.001,5325.604,0.001,0.001,4201.544,6360.685,0.001,4.76015E-07,0.179997427,
,9.847,666.5763,1945.2525,1540.572,2648.577,1820.656,1950.831,1588.436,2252.57,1939.674,2206.313,1320.995,1563.38,1449.095,2226.939,1517.764,1.262681978,0.180554215,
,7.576,887.5186,0.001,2389.944,0.001,0.001,0.001,0.001,0.001,4436.507,4824.768,2464.842,0.001,4646.355,2315.046,0.001,4.1842E-07,0.18117302,
,10.152,789.6249,17164.655,15007.125,19743.29,16469.03,14319.38,17811.13,17995.58,16518.18,13756.41,11277.32,14588.24,16957.53,19272.79,15426.01,1.143767044,0.182086601,
,8.541,933.5232,3213.687,3008.5585,2434.129,2842.424,3440.801,3865.135,3955.486,2986.573,0.001,2220.164,3064.447,3256.105,2952.67,3157.24,1.068181656,0.182548404,
,7.485,845.5302,16479.81,18938.855,0.001,17439.36,16610.33,18097.35,16349.29,15107.05,21298.78,13362.73,18981.09,19369.46,17645.5,18896.62,0.870158729,0.182815446,
,8.538,1448.0811,2574.2375,3452.5275,3580.984,3507.439,0.001,1641.036,3654.438,0.001,3916.253,1706.064,3355.676,4228.802,3549.379,2607.361,0.745609557,0.183785813,
,10.279,997.3031,5293.54,6464.9655,5221.898,6118.071,5365.182,0.001,4622.258,8039.435,6374.625,7410.918,6061.491,6680.062,6555.306,5831.842,0.81880406,0.183847629,
,8.79,1216.8561,2155.024,1810.2545,4198.172,2526.711,1641.499,1783.337,2954.093,1200.831,1727.258,893.2167,2131.253,1893.251,2061.817,1461.6,1.190453607,0.184328388,
,7.553,776.0287,15841.525,11979.115,13106.17,11970.3,20506.05,18576.88,9694.326,26752.75,0.001,24241.78,13388.53,12990.02,0.001,10968.21,1.32242866,0.185383215,
,7.557,710.4883,2586.446,1655.3875,2812.697,2492.097,2680.795,0.001,2933.995,2121.963,1651.534,902.0742,1659.241,1774.569,0.001,2292.392,1.562441422,0.185475585,
,9.916,632.4782,27356.285,23375.235,30740.05,27783.38,24141.29,26929.19,30757.2,20799.29,30935.69,12801.03,26506.46,26089.94,20660.53,17093.91,1.170310587,0.185479498,
,8.722,761.5514,15482.025,14636.77,18995.89,15893.47,15070.58,14561.55,12422.08,15916.23,14385.85,14887.69,15782.69,10039.6,15244.07,0.001,1.057748738,0.185774561,
,10.221,858.2419,1961.9515,1912.3235,1850.793,2232.066,2070.411,1981.347,1856.05,1942.556,2023.262,2097.759,0.001,1801.385,0.001,2263.481,1.025951676,0.185872483,
,7.425,791.2431,0.001,549.2325,0.001,0.001,0.001,0.001,0.001,1016.954,1098.464,0.001,1640.545,0.001,1263.547,0.001,1.82072E-06,0.186156807,
,7.708,624.5121,7376.29,9945.3505,7416.167,8733.328,7336.413,8608.957,6874.788,5357.219,12548.4,4280.494,10983.79,13082.98,8906.911,7096.678,0.741682256,0.186234273,
,6.963,703.5174,5552.6785,3681.584,6757.906,0.001,5098.568,6006.789,8297.396,5085.078,3978.365,1616.219,4671.831,3743.447,3619.721,3182.722,1.508230832,0.186319243,
,7.224,783.6179,104033.55,99640.3,111652.7,105425.8,103616.1,88572.4,104451,99206.24,0.001,104388.3,0.001,114113.3,94892.3,107569.7,1.044091096,0.186448631,
,5.191,384.2667,5506.8545,7122.1435,6103.947,5506.402,5507.307,7793.004,5347.751,3885.64,7784.106,4367.475,5931.397,7521.48,13431.13,6722.807,0.773201846,0.187200379,
,10.022,665.5598,1619.241,1459.175,1380.62,1674.067,1783.569,2814.626,1387.837,1564.415,1112.353,0.001,1905.149,1678.009,1468.495,1449.855,1.109696232,0.18721961,
,8.08,839.2258,0.001,335.4988,0.001,0.001,0.001,0.001,648.3788,0.001,969.4575,0.001,670.9966,878.2838,0.001,0.001,2.98064E-06,0.18723388,
,8.085,1263.4978,1359.099,1273.183,1737.366,1318.931,1189.723,1300.255,1399.267,1570.248,1449,1370.485,0.001,1769.347,0.001,1175.881,1.067481265,0.187686305,
,10.976,648.6813,2243.651,1162.8465,2562.408,2524.167,0.001,2086.592,2400.71,1303,2037.07,0.001,1235.724,1089.969,1883.446,0.001,1.929447266,0.187887172,
,7.499,786.3122,0.001,838.9195,0.001,1433.072,0.001,0.001,0.001,0.001,1900.903,0.001,0.001,1822.333,1677.838,0.001,1.19201E-06,0.188853031,
,8.176,1350.9514,10098.55,8468.7205,10931.17,9544.08,8841.111,10653.02,10888.66,6825.664,9742.917,3306.383,10524.32,8542.237,8395.204,6651.463,1.192452862,0.188915739,
,10.844,569.5003,0.001,459.49865,0.001,0.001,0.001,0.001,946.4628,0.001,1196.258,0.001,918.9963,1803.13,0.001,0.001,2.17628E-06,0.189544675,
,9.158,615.5471,2033.242,2185.636,0.001,2291.46,1934.906,2197.525,2131.578,1786.194,2372.25,1869.774,2254.422,2116.85,2794.787,2098.674,0.930274758,0.190355166,
,7.477,764.0793,1854.031,4446.9265,4183.369,0.001,0.001,3708.061,4246.586,0.001,4413.693,0.001,4480.16,4763.473,4546.956,3808.459,0.416924139,0.191433109,
,6.984,535.1582,2097.467,1915.801,1917.151,2112.851,2082.083,2171.116,1787.574,2253.307,1955.988,1702.398,1875.047,2173.226,1923.216,1908.386,1.094825089,0.191558167,
,5.879,314.2457,3365.3705,2921.8315,3294.362,6340.128,3461.689,2815.499,3436.379,3256.292,3105.667,3909.44,2961.482,2610.529,2882.181,2390.98,1.151801704,0.192128139,
,7.155,885.5029,12389.645,11725.875,12669.66,12926.19,11062.6,12802.4,12012.27,12109.63,10675.38,12355.61,11266.8,11060.32,12184.95,12496.45,1.056607289,0.192809034,
,8.099,797.5937,22370.755,19675.205,25011.91,22991.29,22895.74,21279.54,20914.31,21845.77,18658.52,14413.41,27714.39,20691.89,21271.05,14342.25,1.137002384,0.19316171,
,8.932,704.4977,1613.9375,2810.5775,1379.382,1848.493,0.001,0.001,3655.565,2343.01,4360.923,2533.773,2905.218,3745.45,0.001,2715.937,0.574236967,0.193254565,
,7.14,809.5206,12355.93,15395.93,11034.8,13782.42,11419.34,14469.34,12269.98,12441.88,13878.95,9502.729,16912.91,17000.58,21210.71,11893.63,0.802545218,0.193400107,
,8.686,773.5919,24012.315,20499.135,24128.87,23742.57,23895.76,25010.74,25962.45,13786.29,23757.06,10941.48,24060.46,24063.5,0.001,17241.21,1.171381866,0.193644797,
,8.633,1195.2849,2770.324,2449.172,2325.842,2225.09,2956.313,2863.148,2677.5,2965.022,2547.024,1627.058,2399.309,2841.4,2499.035,2327.05,1.131126764,0.193661301,
,7.612,1158.827,71836.425,73473.845,0.001,75314.33,0.001,81701.7,74783.68,68889.17,73147.61,66181.48,77682.1,67947.02,73800.08,76005.8,0.977714246,0.193776494,
,7.367,858.4405,17573.145,18055.385,17566.8,17579.49,17320.03,13002.29,17800.03,18247.52,17770.44,18021.22,18089.55,18949.2,18187.25,17367.51,0.973291071,0.193890652,
,7.634,761.2418,0.001,1683.439,0.001,0.001,0.001,0.001,0.001,3037.706,3366.877,0.001,4285.928,0.001,0.001,3662.038,5.94022E-07,0.194124921,
,6.063,651.5081,2925.1775,2602.478,2857.736,3107.23,3042.118,2445.04,2992.619,2314.54,1949.344,1988.832,2617.979,2660.873,2586.977,3084.349,1.123997014,0.19419786,
,6.901,878.4893,2949.3705,4434.5785,4933.226,0.001,2329.267,4615.653,3565.167,2333.574,4494.666,2458.888,4740.132,4703.016,4374.491,3861.783,0.665084743,0.195025244,
,7.485,873.4873,2871.7445,2395.4185,2936.715,2760.938,3224.94,3078.66,2613.04,2806.774,2523.397,2974.861,2267.44,2071.517,3434.614,2203.245,1.198848761,0.195131208,
,6.547,607.5395,1266.655,1286.2,1060.474,1735.233,1998.368,1058.034,1370.9,1162.41,1329.258,0.001,1662.962,1322.521,0.001,1249.879,0.984804074,0.195336286,
,7.927,745.5623,146560.35,119219.95,162751.3,122227.7,141290,151830.7,174671.8,85782.48,134067.7,50036.07,139559,150562.8,104372.2,92816.91,1.22932739,0.195824672,
,10.124,667.6482,19240.88,20557.86,20196.74,19155.35,18422.38,20688.85,19326.41,18570.63,18782.09,21072.07,20043.65,21192.15,18948.32,21210.67,0.935937885,0.195970544,
,8.302,814.5535,2461.068,6828.8675,2915.993,12030.55,3681.801,2006.143,0.001,0.001,11378.88,3304.904,12871.13,1620.471,9834.961,3822.774,0.360391822,0.196198123,
,10.007,663.5806,4199.1925,2895.0705,0.001,4638.432,5249.576,3465.089,5663.27,3759.953,3336.624,0.001,2588.972,3354.712,3201.169,2120.055,1.450462951,0.196847033,
,8.616,768.2795,1659.446,4787.4285,0.001,0.001,4306.688,6163.631,0.001,3318.891,4601.945,0.001,4972.912,5679.324,6623.373,3861.793,0.346625751,0.197324048,
,8.601,788.5362,0.001,5288.891,0.001,0.001,0.001,7060.116,4742.531,0.001,0.001,4410.276,21577.69,0.001,8629.789,6167.506,1.89076E-07,0.198703468,
,7.142,843.5177,62314.25,61972.615,60675.02,61325.07,63303.43,58391.26,63398.73,64765.16,60673.36,68310.92,64443.54,5689.187,13327.84,63271.87,1.005512677,0.198967708,
,9.097,863.6405,6321.734,9215.267,0.001,9572.354,5069.083,11273.57,4266.724,7574.385,9287.001,6001.069,7300.202,9708.669,11427.75,9143.533,0.686006602,0.198978249,
,10.218,835.2325,0.001,8940.0975,0.001,0.001,9414.216,12136.47,0.001,0.001,9460.272,0.001,9951.671,5891.156,8419.923,11246.57,1.11856E-07,0.199453111,
,7.816,1025.4105,575.1555,1166.733,1427.071,1150.31,0.001,0.001,1523.604,0.001,682.5623,1353.979,1114.598,1166.022,1167.444,1288.25,0.4929624,0.1997967,
,7.901,751.6002,43905.91,42128.15,51091.02,41331.01,47394.61,44992.45,42819.37,41310.12,42562.47,41693.83,38982.73,45334.07,44833.34,39994.52,1.042198862,0.199969607,
,10.237,876.6312,55690.26,44554.26,59086.68,40212.74,56920.07,58382.62,54460.45,42860,40704.27,19891.82,49688.18,47680.06,59757.13,41428.46,1.24994243,0.20001187,
,8.155,782.4908,4621.1605,4059.0255,4161.196,4488.423,5026.17,5370.682,4753.898,4150.778,3123.048,4687.125,5243.039,4149.186,3832.154,3968.865,1.138490138,0.200525171,
,7.292,700.4466,2454.639,1814.3815,2541.596,2367.682,2641.188,3361.786,2021.001,2076.913,2565.198,1296.071,1449.988,1757.544,3166.41,1871.219,1.352879204,0.200555138,
,6.832,822.0564,2095.621,3595.377,4028.724,2027.803,0.001,3473.985,2163.439,0.001,11353.37,4417.601,0.001,2773.153,0.001,12423.63,0.582865441,0.200637403,
,7.444,782.9564,0.001,7267.1965,0.001,0.001,0.001,6598.703,0.001,7786.264,8744.593,0.001,6958.958,11201.22,0.001,7575.435,1.37605E-07,0.200647061,
,8.115,1156.7934,1297.056,955.1479,1160.049,1256.373,1435.12,1251.017,1337.739,1617.727,733.5172,0.001,945.2208,965.075,1826.811,1427.63,1.357963515,0.200894183,
,8.612,768.2045,4167.224,1619.07,5986.232,4423.627,3726.962,0.001,5112.184,3910.821,4756.968,0.001,3238.139,4645.149,0.001,0.001,2.573838068,0.201734287,
,8.087,1053.5219,2756.1035,2429.2545,3047.434,2598.347,2193.213,2913.86,3740.211,2280.952,2088.818,2418.936,2242.612,2439.573,2936.74,2504.773,1.134547039,0.20185613,
,8.8,781.4997,3291.094,2595.4435,3473.405,3120.803,3365.748,2780.537,3244.201,3337.987,3355.509,2285.446,2094.415,2905.441,3900.696,2220.222,1.268027603,0.20213096,
,7.261,834.6047,0.001,2620.9445,0.001,0.001,0.001,0.001,0.001,4787.51,0.001,0.001,5324.594,0.001,15691.15,5241.888,3.81542E-07,0.202236857,
,7.984,819.6106,11413.22,9779.0205,11462.76,11178.84,11612.39,11363.68,14581.67,8903.81,0.001,6027.052,12283.1,13542.5,10926.26,8631.781,1.1671128,0.202693528,
,7.163,825.8727,2217.79,1889.9735,2593.367,2223.242,1610.449,1818.114,2212.338,2231.096,1990.479,0.001,1789.468,2245.466,2029.197,1663.258,1.173450316,0.202698487,
,8.542,1001.5124,2466.5325,1887.0295,2549.157,2534.024,2255.082,2399.041,2550.37,2247.945,1550.12,1741.042,2618.094,2950.29,1818.305,1955.754,1.307098008,0.203259604,
,7.155,1230.9006,2496.629,2375.4275,2500.366,2667.167,2286.844,3158.654,2492.892,2452.861,2818,1576.118,2717.956,0.001,2227.615,2523.24,1.051023026,0.203360282,
,5.19,910.4733,1547.045,2054.567,2346.261,1474.594,1250.775,1619.496,1453.785,2125.607,2484.357,1320.916,2163.923,1945.211,2848.66,1794.835,0.752978608,0.203384098,
,9.979,268.2191,8618.184,10920.145,6913.846,8545.373,6886.293,9104.169,8690.995,10798.63,10785.64,5238.388,11054.65,11122.14,11677.3,10420.3,0.78920051,0.203586612,
,9.31,788.1827,0.001,1498.478,0.001,0.001,0.001,2348.273,0.001,0.001,0.001,1502.668,1494.288,0.001,1953.723,1727.421,6.67344E-07,0.203892059,
,8.384,810.4307,0.001,8300.8575,0.001,0.001,0.001,15059.01,0.001,0.001,16021.41,0.001,1166.575,0.001,18848.1,15435.14,1.20469E-07,0.204260945,
,7.544,766.105,0.001,604.142,0.001,1306.883,0.001,0.001,0.001,1018.294,3658.397,0.001,0.001,4299.25,0.001,1208.283,1.65524E-06,0.204537299,
,8.939,659.5488,11367.3375,9854.1835,14988.64,13158.41,8470.412,9576.265,17562.51,8150.066,13448.01,4316.094,10155.49,11291.1,9552.877,6146.753,1.153554478,0.205037243,
,7.881,809.5937,175351.2,234702.85,184969.9,234299.7,160707.7,204829.8,165732.5,117760,320737.1,104139.2,278304.7,284782.5,188519.5,191101,0.747120029,0.205125019,
,8.018,809.4937,6445.0005,1293.181,8062.392,21597.97,5786.089,7103.912,0.001,0.001,5369.645,2586.361,0.001,6585.019,0.001,0.001,4.983834823,0.205954003,
,7.558,287.2826,33727.09,32464.675,34411.67,34104.94,32480.69,39998.43,33349.24,31779.66,30746.97,31422.39,35306.51,33506.96,33660.97,29305.43,1.038885804,0.206106981,
