"","Lipid","sig_FDR","diffexpressed","FC","p_val","log_p","delabel","label","log_FC","q_val","my_color"
"204","7.608_779.6057",FALSE,"NO",2.35732e-08,0.01917951,1.71716249242158,NA,NA,-25.3382771451536,0.0883984524881517,"no"
"205","8.632_879.4982",FALSE,"NO",1.092773893,0.019352275,1.71326797318411,NA,NA,0.12799492233385,0.0887739973466981,"no"
"206","8.959_793.5624",FALSE,"NO",1.755950762,0.019501926,1.70992249582379,NA,NA,0.812252391334345,0.0888319580093677,"no"
"207","6.983_724.4477",FALSE,"NO",1.293598876,0.019564408,1.70853328889405,NA,NA,0.371390330376028,0.0889083494392523,"no"
"208","5.816_511.4611",FALSE,"NO",1.571726757,0.019620091,1.70729898264892,NA,NA,0.652350428420156,0.0889535594289044,"no"
"209","7.443_782.3592",FALSE,"NO",5.9995e-08,0.019974377,1.69952675742982,NA,NA,-23.9905824879741,0.0903492168953488,"no"
"210","8.807_845.4686",FALSE,"NO",1.409101745,0.020027193,1.69837991690904,NA,NA,0.494775786031785,0.0903779359280742,"no"
"211","9.19_656.5346",FALSE,"NO",2.542491389,0.020179345,1.69509293460566,NA,NA,1.34624288792032,0.0906439400115473,"no"
"212","8.551_937.5346",FALSE,"NO",1.262516719,0.020413117,1.69009067521813,NA,NA,0.336302493019822,0.0912724426781609,"no"
"213","8.611_768.4336",FALSE,"NO",3.69433e-07,0.020535309,1.687498757822,NA,NA,-21.3681839218492,0.0916082018463303,"no"
"214","10.663_607.5905",FALSE,"NO",1.344881226,0.020716228,1.68368931784158,NA,NA,0.427478765921521,0.0922038065446224,"no"
"215","10.602_633.6068",FALSE,"NO",1.628623166,0.020982156,1.67814988836386,NA,NA,0.703652828888389,0.0931741858904109,"no"
"216","8.905_936.7398",FALSE,"NO",0.830764189,0.021167941,1.67432138363513,NA,NA,-0.267489066313874,0.0937850688952164,"no"
"217","9.17_600.5117",FALSE,"NO",1.696967292,0.021254348,1.67255221294317,NA,NA,0.76295875808968,0.0939538792272727,"no"
"218","9.916_312.2666",FALSE,"NO",1.456816483,0.021397144,1.66964419056738,NA,NA,0.542819150744132,0.0941835585585585,"no"
"219","7.839_686.4888",FALSE,"NO",1.444752216,0.021416841,1.66924458753984,NA,NA,0.530822082759862,0.0941835585585585,"no"
"220","6.201_853.6189",FALSE,"NO",4.21295e-07,0.021907839,1.65940045934762,NA,NA,-21.1786658703574,0.0951132742299107,"no"
"221","9.924_1237.0417",FALSE,"NO",1.856524127,0.022528462,1.6472684561995,NA,NA,0.892604064278068,0.0971571143902439,"no"
"222","7.163_624.4152",FALSE,"NO",3.068025289,0.022810861,1.64185832189162,NA,NA,1.61731037468065,0.098157355409292,"no"
"223","8.941_1300.9386",FALSE,"NO",0.401806616,0.023338223,1.63193221472913,NA,NA,-1.3154267757345,0.0997644917252747,"no"
"224","10.751_613.5645",FALSE,"NO",1.179414231,0.023407909,1.63063737956782,NA,NA,0.238070507165684,0.0998429451864035,"no"
"225","7.01_845.516",FALSE,"NO",2.538450968,0.024049999,1.61888493734813,NA,NA,1.34394839364783,0.102133729377729,"no"
"226","10.89_1069.3213",FALSE,"NO",1.141478811,0.024397198,1.61266004919468,NA,NA,0.190904079405852,0.10338246211329,"no"
"227","7.787_784.5049",FALSE,"NO",3.27681e-07,0.024623256,1.60865451966887,NA,NA,-21.5412046410118,0.103762579902597,"no"
"228","8.476_607.5177",FALSE,"NO",1.587850149,0.024646947,1.6082368688074,NA,NA,0.667074766702834,0.103762579902597,"no"
"229","8.442_875.5635",FALSE,"NO",1.305908399,0.025084925,1.60058719310682,NA,NA,0.385053704737984,0.104493096702355,"no"
"230","8.634_1308.7557",FALSE,"NO",1.501981038,0.025089088,1.60051512520457,NA,NA,0.586866599432713,0.104493096702355,"no"
"231","6.945_939.519",FALSE,"NO",1.096879865,0.025246663,1.59779601700905,NA,NA,0.133405524228192,0.104924699861111,"no"
"232","8.103_836.6668",FALSE,"NO",1.568371674,0.025338468,1.59621964672407,NA,NA,0.649267491019193,0.105081706311301,"no"
"233","7.286_684.4742",FALSE,"NO",1.615194134,0.025433192,1.59459913015105,NA,NA,0.691707576267117,0.105165877452229,"no"
"234","10.762_639.5807",FALSE,"NO",1.497271429,0.025466904,1.59402384881112,NA,NA,0.582335780364921,0.105165877452229,"no"
"235","7.851_1197.8435",FALSE,"NO",5.74052e-07,0.025825325,1.58795420437491,NA,NA,-20.7323152361186,0.10642003628178,"no"
"236","9.019_604.4465",FALSE,"NO",1.409431696,0.025979744,1.58536513270622,NA,NA,0.495113563591339,0.106830025539112,"no"
"237","7.966_610.4573",FALSE,"NO",1.32377884,0.026110241,1.58318911957931,NA,NA,0.404662115282197,0.107111755020877,"no"
"238","8.082_1272.8747",FALSE,"NO",1.922304571,0.026360958,1.57903881082486,NA,NA,0.942836935622499,0.107111755020877,"no"
"239","7.542_660.4731",FALSE,"NO",1.431604046,0.026362333,1.57901615841066,NA,NA,0.517632526218071,0.107111755020877,"no"
"240","6.415_568.357",FALSE,"NO",1.126724798,0.026378679,1.57874695698432,NA,NA,0.172135180954497,0.107111755020877,"no"
"241","6.76_756.4501",FALSE,"NO",1.928786138,0.026447817,1.5776101687698,NA,NA,0.947693187580181,0.10716875846875,"no"
"242","7.706_924.508",FALSE,"NO",1.31442874,0.026581252,1.57542456726515,NA,NA,0.394435930289682,0.10748552004158,"no"
"243","9.021_583.5177",FALSE,"NO",1.641951025,0.027551488,1.55985494081445,NA,NA,0.71541109602963,0.109952040816327,"no"
"244","8.301_413.8026",FALSE,"NO",1.650514412,0.027651809,1.55827645159188,NA,NA,0.722915735973446,0.109952040816327,"no"
"245","9.51_847.6453",FALSE,"NO",1.251759289,0.02765261,1.55826387140801,NA,NA,0.323957161348979,0.109952040816327,"no"
"246","8.082_834.0979",FALSE,"NO",1.389111711,0.027780119,1.55626589823366,NA,NA,0.47416262410345,0.110045481578411,"no"
"247","7.479_1216.8203",FALSE,"NO",1.228655817,0.028096205,1.55135233699395,NA,NA,0.297080830559945,0.110807042929293,"no"
"248","8.46_654.4628",FALSE,"NO",1.303036176,0.028185285,1.54997756938374,NA,NA,0.381877137790397,0.110807042929293,"no"
"249","7.186_1006.52",FALSE,"NO",6.91312e-07,0.02820025,1.54974704156932,NA,NA,-20.464159695618,0.110807042929293,"no"
"250","8.803_787.5106",FALSE,"NO",1.366619279,0.028494144,1.54524438524781,NA,NA,0.450611384275187,0.111736109032258,"no"
"251","9.378_840.642",FALSE,"NO",0.471572489,0.028785338,1.54082866665446,NA,NA,-1.08444853929441,0.112650870040241,"no"
"252","8.649_536.5285",FALSE,"NO",0.874481089,0.028995461,1.53766998199545,NA,NA,-0.193500909254919,0.11300628162,"no"
"253","8.636_941.4692",FALSE,"NO",0.827367254,0.029050458,1.53684701627521,NA,NA,-0.273400235968762,0.11300628162,"no"
"254","7.361_1234.2175",FALSE,"NO",0.412566723,0.029303569,1.53307948194583,NA,NA,-1.27730063454268,0.113763356696607,"no"
"255","8.152_751.5305",FALSE,"NO",1.087722549,0.029553755,1.52938733129119,NA,NA,0.121310607849436,0.114389108910891,"no"
"256","8.732_859.6071",FALSE,"NO",0.526720211,0.029641947,1.52809327358119,NA,NA,-0.924891276082712,0.114389108910891,"no"
"257","8.087_890.0724",FALSE,"NO",3.559580457,0.029665282,1.52775151887678,NA,NA,1.83170721077769,0.114389108910891,"no"
"258","7.156_743.5469",FALSE,"NO",1.245319279,0.029860803,1.52489851764985,NA,NA,0.316515672556008,0.114479330708661,"no"
"259","9.463_1186.7432",FALSE,"NO",1.216048828,0.029976031,1.52322587078422,NA,NA,0.282201158468316,0.114544951463654,"no"
"260","6.046_669.2343",FALSE,"NO",1.660003963,0.030330485,1.51812064504246,NA,NA,0.731186685785226,0.11567214377451,"no"
"261","10.736_670.5515",FALSE,"NO",6.214323117,0.030627205,1.51389263455035,NA,NA,2.6355972570977,0.116047554669261,"no"
"262","7.026_913.5006",FALSE,"NO",3.92856e-07,0.030635432,1.51377599116381,NA,NA,-21.2794960696816,0.116047554669261,"no"
"263","8.074_833.5588",FALSE,"NO",1.499116098,0.03066758,1.5133204931441,NA,NA,0.584112116122972,0.116047554669261,"no"
"264","7.593_845.5937",FALSE,"NO",1.255083027,0.030778514,1.51175235192426,NA,NA,0.327782805354618,0.116071636841085,"no"
"265","10.848_568.4964",FALSE,"NO",0.705378702,0.030793298,1.5115437951339,NA,NA,-0.503530078781335,0.116071636841085,"no"
"266","7.937_750.5949",FALSE,"NO",1.23660685,0.030893701,1.51013006102206,NA,NA,0.306386902328025,0.116224851924565,"no"
"267","8.552_1229.8526",FALSE,"NO",1.4950214,0.031068496,1.50767977007011,NA,NA,0.580166135562449,0.116656804478764,"no"
"268","7.838_765.5671",FALSE,"NO",1.193912008,0.031207693,1.50573833496817,NA,NA,0.255696513068459,0.116953685712909,"no"
"269","10.894_253.1955",FALSE,"NO",0.658460195,0.031352792,1.50372377871836,NA,NA,-0.602831865053758,0.117271500846154,"no"
"270","10.895_188.1566",FALSE,"NO",0.643016349,0.031558941,1.50087757851626,NA,NA,-0.637072675652382,0.117743295019157,"no"
"271","8.275_662.489",FALSE,"NO",1.567898426,0.032139787,1.49295700576282,NA,NA,0.648832099598096,0.119070258504762,"no"
"272","7.974_1454.0139",FALSE,"NO",3.42603e-07,0.032484832,1.48831937490944,NA,NA,-21.4769588797885,0.12011976851711,"no"
"273","10.549_595.5913",FALSE,"NO",1.404961815,0.032759635,1.48466094568967,NA,NA,0.490530920439969,0.120677064535985,"no"
"274","7.729_631.5177",FALSE,"NO",1.621756912,0.033312121,1.47739771467385,NA,NA,0.69755758765972,0.122249198764151,"no"
"275","8.553_1234.3651",FALSE,"NO",1.272751311,0.033505026,1.47489004071412,NA,NA,0.347950551653372,0.122725566045198,"no"
"276","8.384_810.2989",FALSE,"NO",7.78026e-08,0.033939039,1.46930045909866,NA,NA,-23.6156063912341,0.123848838377111,"no"
"277","9.207_623.5511",FALSE,"NO",1.964199491,0.034954388,1.45649829732698,NA,NA,0.97394146227006,0.126487445305556,"no"
"278","8.088_1340.8645",FALSE,"NO",1.740893973,0.034987985,1.45608106833675,NA,NA,0.799828340102703,0.126487445305556,"no"
"279","6.403_779.5466",FALSE,"NO",1.363502705,0.035086765,1.45485667189331,NA,NA,0.447317562362611,0.126487445305556,"no"
"280","8.801_743.547",FALSE,"NO",1.49700111,0.035117337,1.4544784247151,NA,NA,0.582075291129731,0.126487445305556,"no"
"281","7.572_871.5506",FALSE,"NO",2.3591e-07,0.03539277,1.45108544616052,NA,NA,-22.0152600898706,0.127243877356747,"no"
"282","8.335_891.5205",FALSE,"NO",0.443249826,0.035925261,1.44460006799685,NA,NA,-1.17380803010065,0.128472033841912,"no"
"283","9.93_658.494",FALSE,"NO",1.439427242,0.035927706,1.44457051180584,NA,NA,0.525494867568515,0.128472033841912,"no"
"284","7.699_792.552",FALSE,"NO",1.215604609,0.035932538,1.44451210646729,NA,NA,0.281674050003149,0.128472033841912,"no"
"285","7.165_812.062",FALSE,"NO",5.89237e-07,0.036967815,1.43217621784685,NA,NA,-20.6946486397432,0.131931009495413,"no"
"286","6.912_1007.5071",FALSE,"NO",1.151195014,0.037087209,1.43077584829735,NA,NA,0.203132248673604,0.132114691401099,"no"
"287","8.628_1485.0764",FALSE,"NO",1.36739571,0.037471487,1.42629907223631,NA,NA,0.451430804203689,0.133239565292505,"no"
"288","7.62_123.9925",FALSE,"NO",1.17861083,0.037593408,1.42488830188649,NA,NA,0.23708742797576,0.133391405437158,"no"
"289","7.385_705.5312",FALSE,"NO",1.238387975,0.037651353,1.42421941282646,NA,NA,0.308463367799665,0.133391405437158,"no"
"290","9.847_340.298",FALSE,"NO",1.196817146,0.037818842,1.42229177323581,NA,NA,0.25920274901464,0.133741177618182,"no"
"291","6.784_1032.4517",FALSE,"NO",1.37716352,0.038021542,1.41997027388533,NA,NA,0.461699870647141,0.134213973121597,"no"
"292","8.741_849.6252",FALSE,"NO",1.345794605,0.038312641,1.4166579098234,NA,NA,0.428458242816646,0.134996533958333,"no"
"293","8.476_662.4466",FALSE,"NO",2.24414027,0.03866304,1.41270400123041,NA,NA,1.16616285442656,0.135739373285199,"no"
"294","6.91_831.5792",FALSE,"NO",2.457427093,0.03888765,1.41018830069078,NA,NA,1.29714861529318,0.136281944594595,"no"
"295","9.038_1180.9792",FALSE,"NO",3.900714038,0.039044313,1.40844221434959,NA,NA,1.9637382380238,0.136584871915468,"no"
"296","10.977_691.6592",FALSE,"NO",1.192016486,0.039194952,1.40676986307432,NA,NA,0.253404188909111,0.136865676193896,"no"
"297","10.206_645.6062",FALSE,"NO",1.251068305,0.039382507,1.40469664112805,NA,NA,0.323160558963859,0.136883777741652,"no"
"298","10.228_1454.2514",FALSE,"NO",1.332961986,0.039520183,1.40318105305946,NA,NA,0.414635637597711,0.136883777741652,"no"
"299","10.895_186.1408",FALSE,"NO",0.645069581,0.039704721,1.40115785136407,NA,NA,-0.632473308383359,0.136883777741652,"no"
"300","7.484_879.5005",FALSE,"NO",1.214534939,0.03974277,1.40074186662252,NA,NA,0.280403993141335,0.136883777741652,"no"
"301","7.858_1493.0459",FALSE,"NO",1.457476768,0.039847334,1.39960072992208,NA,NA,0.543472887227957,0.136883777741652,"no"
"302","7.72_1055.4282",FALSE,"NO",0.755228734,0.039877223,1.39927509303262,NA,NA,-0.405014439283619,0.136883777741652,"no"
"303","8.383_810.3375",FALSE,"NO",0.239013946,0.039919438,1.39881558149331,NA,NA,-2.06483329576898,0.136883777741652,"no"
"304","9.172_262.23",FALSE,"NO",1.378011058,0.039994583,1.39799882698507,NA,NA,0.462587465152329,0.136883777741652,"no"
"305","8.308_829.499",FALSE,"NO",1.337812699,0.040044663,1.39745535683564,NA,NA,0.419876145023488,0.136883777741652,"no"
"306","10.311_646.4521",FALSE,"NO",1.073699849,0.040258894,1.39513816030416,NA,NA,0.10259074669439,0.137374647070175,"no"
"307","8.483_612.4731",FALSE,"NO",1.757343731,0.040541164,1.3921037861926,NA,NA,0.813396405636432,0.137813263525305,"no"
"308","7.47_1182.3276",FALSE,"NO",1.514801402,0.040571162,1.39178255347484,NA,NA,0.599128661598709,0.137813263525305,"no"
"309","10.896_122.1113",FALSE,"NO",0.63321447,0.040782714,1.38952387625273,NA,NA,-0.659233871063063,0.138002233275563,"no"
"310","8.301_893.4688",FALSE,"NO",1.180024154,0.040804967,1.38928696903274,NA,NA,0.238816390518789,0.138002233275563,"no"
"311","10.538_577.6513",FALSE,"NO",9.0447e-07,0.04093948,1.38785767790617,NA,NA,-20.0764240127404,0.138002233275563,"no"
"312","7.838_702.4625",FALSE,"NO",1.401684164,0.041052783,1.38665739638681,NA,NA,0.487161309146995,0.138144745562284,"no"
"313","9.02_837.6249",FALSE,"NO",1.218082743,0.041397346,1.38302750077527,NA,NA,0.284612137235413,0.13906362343696,"no"
"314","8.806_991.4747",FALSE,"NO",1.158675301,0.042070507,1.37602225418278,NA,NA,0.212476332291457,0.140596453805842,"no"
"315","10.959_802.693",FALSE,"NO",1.412060546,0.042325481,1.3733980977327,NA,NA,0.497801949473998,0.141205935754717,"no"
"316","10.251_631.5302",FALSE,"NO",1.246558959,0.042408011,1.37255209613216,NA,NA,0.317951120170231,0.141239009238014,"no"
"317","8.622_1429.9895",FALSE,"NO",1.284743522,0.042513586,1.37147226096258,NA,NA,0.361480377730119,0.141348589350427,"no"
"318","6.914_782.4206",FALSE,"NO",1.94206e-07,0.042661554,1.36996332888348,NA,NA,-22.2959088906608,0.141598502610921,"no"
"319","7.768_899.563",FALSE,"NO",0.437363096,0.04286131,1.36793455944732,NA,NA,-1.19309660167084,0.142019161754685,"no"
"320","10.468_814.6929",FALSE,"NO",1.269807406,0.04299942,1.36653740238549,NA,NA,0.344609697407692,0.142234476020408,"no"
"321","6.938_884.5414",FALSE,"NO",1.302478743,0.04337098,1.36280076452904,NA,NA,0.381259827307058,0.142977213728814,"no"
"322","6.262_1005.4918",FALSE,"NO",1.269264912,0.043866251,1.35786948069845,NA,NA,0.343993209716598,0.144121382086149,"no"
"323","8.671_710.563",FALSE,"NO",1.636772455,0.044136632,1.35520081026865,NA,NA,0.710853771500082,0.144521463367003,"no"
"324","8.94_1326.9498",FALSE,"NO",5.30516e-07,0.044332387,1.35327888424275,NA,NA,-20.8461004017189,0.1445262981,"no"
"325","7.066_821.5935",FALSE,"NO",1.099121208,0.044399969,1.35261733310911,NA,NA,0.136350491417522,0.1445262981,"no"
"326","7.504_655.5178",FALSE,"NO",1.406755754,0.044469934,1.35193351510823,NA,NA,0.492371864408648,0.1445262981,"no"
"327","7.644_610.4538",FALSE,"NO",1.07646e-06,0.044521288,1.35143228002463,NA,NA,-19.8252738576906,0.1445262981,"no"
"328","9.219_741.6041",FALSE,"NO",1.397371329,0.044583948,1.35082147648618,NA,NA,0.482715444742915,0.1445262981,"no"
"329","8.305_835.5106",FALSE,"NO",1.164070494,0.04472951,1.34940585938294,NA,NA,0.219178427889432,0.144756900083195,"no"
"330","10.895_200.1565",FALSE,"NO",0.650557164,0.045218891,1.34468009299655,NA,NA,-0.620252263776865,0.146097579725914,"no"
"331","10.471_1147.3132",FALSE,"NO",1.150333368,0.045568929,1.3413311784585,NA,NA,0.202052016529607,0.146903998077558,"no"
"332","6.502_767.5474",FALSE,"NO",1.274599532,0.045715717,1.33993446441842,NA,NA,0.350044036142466,0.146903998077558,"no"
"333","5.513_278.1519",FALSE,"NO",1.086977104,0.045770603,1.33941336596799,NA,NA,0.120321551870701,0.146903998077558,"no"
"334","6.65_741.5313",FALSE,"NO",1.600107508,0.046172051,1.33562083330681,NA,NA,0.678168840142556,0.147932403725329,"no"
"335","5.674_777.5313",FALSE,"NO",1.535994728,0.046243137,1.3349527123129,NA,NA,0.619173264300405,0.147932403725329,"no"
"336","9.981_1483.9137",FALSE,"NO",1.072381054,0.04654226,1.33215253205705,NA,NA,0.100817636236828,0.148420239754098,"no"
"337","8.652_765.6269",FALSE,"NO",1.402354819,0.04654825,1.33209664184976,NA,NA,0.487851421279503,0.148420239754098,"no"
"338","8.324_427.3121",FALSE,"NO",1.25448209,0.04694386,1.32842120302508,NA,NA,0.327091873813942,0.149436673813421,"no"
"339","8.445_927.2569",FALSE,"NO",2.186484963,0.047104917,1.32693375710653,NA,NA,1.12861342668122,0.149647706663948,"no"
"340","6.886_743.2535",FALSE,"NO",1.315560277,0.047164033,1.32638906543536,NA,NA,0.395677352142518,0.149647706663948,"no"
"341","7.709_919.4533",FALSE,"NO",0.753370693,0.047573965,1.3226306512738,NA,NA,-0.408568183032829,0.150504852699187,"no"
"342","6.512_703.5145",FALSE,"NO",1.759539706,0.047588938,1.32249398685676,NA,NA,0.815198070497327,0.150504852699187,"no"
"343","8.569_785.5584",FALSE,"NO",1.255397973,0.047844905,1.32016430340851,NA,NA,0.328144784620529,0.150997568881686,"no"
"344","10.895_146.1097",FALSE,"NO",0.646485306,0.048014598,1.31862670289542,NA,NA,-0.629310515573944,0.151113904708738,"no"
"345","7.275_734.4896",FALSE,"NO",1.508412309,0.048223281,1.31674324456578,NA,NA,0.59303082837185,0.151451963333333,"no"
"346","7.622_769.055",FALSE,"NO",0.918907705,0.048305996,1.31599895893599,NA,NA,-0.122008130245239,0.151451963333333,"no"
"347","8.082_985.5363",FALSE,"NO",1.259892615,0.048355614,1.31555309784396,NA,NA,0.33330077308303,0.151451963333333,"no"
"348","7.743_784.38",FALSE,"NO",2.24223e-07,0.048917824,1.31053286982486,NA,NA,-22.0885623919378,0.15272097540931,"no"
"349","8.515_838.5852",FALSE,"NO",0.683542071,0.049068026,1.30920141327548,NA,NA,-0.548897958584682,0.152785974,"no"
"350","6.273_863.5831",FALSE,"NO",1.154791189,0.04909575,1.30895610118528,NA,NA,0.20763200503629,0.152785974,"no"
"351","9.309_825.5655",FALSE,"NO",1.621561401,0.049377807,1.30646820215111,NA,NA,0.69738365298957,0.152821428571429,"no"
"352","8.305_1107.4608",FALSE,"NO",1.082938269,0.049424769,1.30605535180204,NA,NA,0.114951006985162,0.152821428571429,"no"
"353","8.557_810.1811",FALSE,"NO",1.8674e-06,0.049426694,1.30603843719396,NA,NA,-19.0305375811246,0.152821428571429,"no"
"354","7.45_781.6245",FALSE,"NO",0.931165293,0.049434503,1.30596982775529,NA,NA,-0.102890808709382,0.152821428571429,"no"
"355","7.832_695.5485",FALSE,"NO",2.491012102,0.049736184,1.30332753895587,NA,NA,1.31673203059239,0.15330725496038,"no"
"356","7.143_1366.7945",FALSE,"NO",1.11076e-06,0.049910333,1.30180953252658,NA,NA,-19.7800214395581,0.153353129555723,"no"
"357","8.666_704.4784",FALSE,"NO",1.36301629,0.049989791,1.30111867896528,NA,NA,0.446802804521536,0.153353129555723,"no"
"358","7.433_789.2984",FALSE,"NO",8.69528e-07,0.050076735,1.30036399484771,NA,NA,-20.133264179163,0.153353129555723,"no"
"359","8.305_662.4788",FALSE,"NO",2.84918e-08,0.050532306,1.29643088263998,NA,NA,-25.0648779907526,0.153353129555723,"no"
"360","8.377_1199.3618",FALSE,"NO",3.72839e-07,0.050587444,1.29595726336152,NA,NA,-21.3549438863981,0.153353129555723,"no"
"361","5.873_466.3324",FALSE,"NO",1.9478e-06,0.050756565,1.29450777688513,NA,NA,-18.9697230201489,0.153353129555723,"no"
"362","8.402_778.5465",FALSE,"NO",1.691812623,0.05082188,1.29394927359253,NA,NA,0.758569791366711,0.153353129555723,"no"
"363","8.374_816.9724",FALSE,"NO",2.20492e-06,0.050826419,1.29391048764778,NA,NA,-18.7908422571681,0.153353129555723,"no"
"364","10.896_148.1267",FALSE,"NO",0.607598735,0.050878784,1.29346327684865,NA,NA,-0.718809228686482,0.153353129555723,"no"
"365","7.81_674.4966",FALSE,"NO",1.19279e-06,0.050908893,1.2932063464751,NA,NA,-19.6772285016697,0.153353129555723,"no"
"366","7.868_913.4644",FALSE,"NO",1.423690816,0.05094392,1.29290764027408,NA,NA,0.509635869158654,0.153353129555723,"no"
"367","7.535_785.1191",FALSE,"NO",4.52877e-07,0.05095815,1.29278634714397,NA,NA,-21.0743773922744,0.153353129555723,"no"
"368","8.342_789.5283",FALSE,"NO",0.840480632,0.051019811,1.29226115454256,NA,NA,-0.250713520446143,0.153353129555723,"no"
"369","7.854_806.3172",FALSE,"NO",1.66375e-06,0.05103972,1.29209171678667,NA,NA,-19.197129903187,0.153353129555723,"no"
"370","8.083_839.2929",FALSE,"NO",2.40682e-06,0.051114294,1.29145763338302,NA,NA,-18.6644403190023,0.153353129555723,"no"
